59,24
57,0
57,48
72,48
72,48
62,0
62,48
70,0
70,48
64,0
64,48
70,0
70,72
69,0
69,24
67,0
67,24
69,0
69,24
70,0
70,24
69,0
69,24
70,0
70,24
71,0
71,24
72,0
72,24
71,0
71,24
72,0
72,24
73,0
73,24
74,0
74,48
62,0
62,48
64,0
64,24
62,0
62,24
61,0
61,48
64,48
64,48
65,0
65,24
64,0
64,24
62,0
62,48
65,48
65,48
67,0
67,24
65,0
65,24
64,0
64,96
74,0
74,96
73,0
73,24
74,0
74,24
76,0
76,48
67,0
67,48
67,0
67,48
65,0
65,24
64,0
64,24
65,0
65,144
64,0
64,24
62,0
62,24
60,0
60,48
59,0
59,48
60,0
60,48
72,0
72,24
71,0
71,24
72,0
72,144
70,0
70,24
69,0
69,24
67,0
67,48
66,0
66,48
67,0
67,48
79,0
79,24
78,0
78,24
79,0
79,144
77,0
77,96
76,0
76,48
77,0
77,48
82,0
82,24
81,0
81,24
82,0
82,96
82,0
82,24
81,0
81,24
79,0
79,24
77,0
77,24
76,0
76,24
74,0
74,24
73,0
73,24
74,0
74,24
73,0
73,24
77,0
77,24
76,0
76,24
75,0
75,24
76,0
76,24
74,0
74,24
73,0
73,24
74,0
74,24
72,0
72,24
71,0
71,24
72,0
72,24
70,0
70,24
69,0
69,24
70,0
70,24
69,0
69,24
68,0
68,24
69,0
69,48
61,0
61,24
62,0
62,24
64,0
64,48
64,0
64,24
65,0
65,24
67,0
67,24
69,0
69,24
70,0
70,96
69,0
69,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
64,0
64,24
65,0
65,24
67,0
67,24
69,0
69,24
71,0
71,24
73,0
73,24
71,0
71,24
69,0
69,24
71,0
71,24
73,0
73,24
74,0
74,24
76,0
76,24
77,0
77,24
79,0
79,24
77,0
77,24
76,0
76,24
77,0
77,24
79,0
79,24
81,0
81,24
82,0
82,24
81,0
81,24
79,0
79,24
77,0
77,24
76,0
76,24
74,0
74,24
73,0
73,24
74,0
74,24
76,0
76,48
76,0
76,48
74,0
74,96
72,0
72,24
71,0
71,24
72,0
72,48
77,0
77,96
76,0
76,24
75,0
75,24
76,0
76,48
71,0
71,96
73,0
73,48
74,0
74,48
69,0
69,96
71,0
71,48
72,0
72,48
67,0
67,96
69,0
69,48
70,0
70,24
69,0
69,24
67,0
67,72
69,0
69,24
67,0
67,24
66,0
66,24
67,0
67,48
57,0
57,48
67,48
67,96
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
64,0
64,48
64,0
64,24
62,0
62,24
74,0
74,96
72,0
72,24
71,0
71,24
72,0
72,48
70,0
70,24
69,0
69,24
67,0
67,24
66,0
66,24
69,0
69,72
67,0
67,24
69,0
69,24
70,0
70,24
72,0
72,24
70,0
70,24
69,0
69,48
75,0
75,48
74,0
74,96
72,0
72,48
70,0
70,24
72,0
72,24
74,0
74,24
76,0
76,24
78,0
78,24
76,0
76,24
74,0
74,48
82,0
82,48
81,0
81,96
79,0
79,48
78,0
78,24
79,0
79,24
81,0
81,24
82,0
82,24
84,0
84,24
75,0
75,24
74,0
74,24
72,0
72,24
79,0
79,8
78,0
78,16
79,0
79,16
78,0
78,16
79,0
79,16
78,0
78,8
79,0
79,16
78,0
78,16
79,0
79,16
78,0
78,16
76,0
76,24
78,0
78,24
79,0
79,96
79,0
79,24
77,0
77,24
76,0
76,24
79,0
79,24
77,0
77,24
76,0
76,24
74,0
74,24
73,0
73,24
72,0
72,24
70,0
70,24
69,0
69,24
68,0
68,24
69,0
69,48
81,0
81,48
74,0
74,48
78,0
78,48
67,0
67,48
79,0
79,48
72,0
72,48
76,0
76,48
65,0
65,48
77,0
77,48
71,0
71,48
74,0
74,48
64,0
64,48
76,0
76,48
69,0
69,24
73,0
73,24
74,0
74,24
75,0
75,24
74,0
74,24
71,0
71,24
72,0
72,96
72,0
72,96
70,0
70,96
69,0
69,48
69,0
69,48
67,0
67,96
65,0
65,24
64,0
64,24
65,0
65,48
70,0
70,24
69,0
69,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,24
64,0
64,48
64,48
64,72
65,0
65,24
64,0
64,24
62,0
62,24
64,0
64,24
65,0
65,24
67,0
67,24
69,0
69,24
70,0
70,24
69,0
69,24
67,0
67,24
66,0
66,24
67,0
67,96
67,0
67,24
69,0
69,24
67,0
67,24
66,0
66,24
67,0
67,96
67,0
67,24
69,0
69,24
67,0
67,24
66,0
66,24
67,0
67,48
79,0
79,72
74,0
74,24
73,0
73,24
71,0
71,24
69,0
69,24
73,0
73,24
76,0
76,24
79,0
79,24
77,0
77,24
76,0
76,24
74,0
74,24
73,0
73,24
74,0
74,48
70,0
70,48
69,0
69,24
67,0
67,24
75,0
75,96
74,0
74,96
73,0
73,24
71,0
71,24
73,0
73,48
69,0
69,48
67,0
67,24
65,0
65,24
74,0
74,96
72,0
72,48
72,0
72,48
71,0
71,24
69,0
69,24
71,0
71,48
67,0
67,48
65,0
65,24
64,0
64,24
67,0
67,24
70,0
70,24
73,0
73,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
59,0
59,24
61,0
61,72
62,0
62,24
64,0
64,24
65,0
65,24
64,0
64,24
61,0
61,24
70,0
70,96
69,0
69,24
67,0
67,24
65,0
65,48
64,0
64,48
65,0
65,48
62,0
62,64
61,0
61,16
62,0
62,16
61,0
61,16
62,0
62,16
61,0
61,16
62,0
62,16
61,0
61,16
59,0
59,16
61,0
61,16
62,0
62,128
81,0
81,96
73,0
73,96
74,0
74,384
76,0
76,192
78,0
78,96
79,0
79,48
81,0
81,48
79,0
79,384
81,0
81,192
82,0
82,96
81,0
81,48
79,0
79,48
81,0
81,384
79,0
79,192
77,0
77,96
86,0
86,96
76,0
76,384
77,0
77,96
79,0
79,96
77,0
77,48
76,0
76,48
74,0
74,192
76,0
76,96
77,0
77,96
69,0
69,96
76,0
76,96
67,0
67,96
74,0
74,96
65,0
65,96
72,0
72,96
69,0
69,96
71,0
71,96
72,0
72,96
64,0
64,96
73,0
73,96
74,0
74,48
68,0
68,48
69,0
69,192
71,0
71,96
72,0
72,96
64,0
64,96
71,0
71,96
62,0
62,96
69,0
69,96
60,0
60,96
67,0
67,96
64,0
64,96
66,0
66,96
67,0
67,96
59,0
59,96
68,0
68,96
69,0
69,96
81,0
81,192
79,0
79,96
77,0
77,96
74,0
74,96
69,0
69,96
65,0
65,96
76,0
76,96
67,0
67,96
77,0
77,96
69,0
69,96
79,0
79,96
70,0
70,96
69,0
69,96
67,0
67,96
74,0
74,96
69,0
69,48
71,0
71,48
72,0
72,96
74,0
74,96
76,0
76,96
64,0
64,48
66,0
66,48
67,0
67,96
69,0
69,96
70,0
70,96
67,0
67,48
69,0
69,48
71,0
71,96
73,0
73,96
74,0
74,96
62,0
62,48
64,0
64,48
65,0
65,48
67,0
67,48
69,0
69,48
70,0
70,48
69,0
69,192
81,192
81,96
73,0
73,192
74,0
74,48
76,0
76,48
74,0
74,48
77,0
77,48
81,0
81,192
79,0
79,48
77,0
77,48
76,0
76,48
79,0
79,48
82,0
82,192
81,0
81,48
79,0
79,48
78,0
78,48
80,0
80,48
81,0
81,192
69,0
69,96
68,0
68,96
67,0
67,96
66,0
66,96
65,0
65,96
64,0
64,96
63,0
63,96
62,0
62,96
61,0
61,192
62,0
62,48
64,0
64,48
62,0
62,96
67,0
67,96
66,0
66,48
68,0
68,48
69,0
69,192
70,0
70,48
72,0
72,48
70,0
70,96
66,0
66,192
68,0
68,48
69,0
69,48
67,0
67,48
70,0
70,48
74,0
74,192
72,0
72,48
70,0
70,48
69,0
69,48
72,0
72,48
75,0
75,192
74,0
74,48
72,0
72,48
71,0
71,48
73,0
73,48
74,0
74,192
86,0
86,96
85,0
85,96
84,0
84,96
83,0
83,96
82,0
82,96
81,0
81,96
80,0
80,96
79,0
79,96
78,0
78,192
79,0
79,48
81,0
81,48
79,0
79,96
84,0
84,96
83,0
83,48
85,0
85,48
86,0
86,96
70,96
70,96
81,0
81,96
73,0
73,96
79,0
79,96
73,0
73,96
73,0
73,48
74,0
74,48
76,0
76,48
74,0
74,48
73,0
73,48
74,0
74,48
73,0
73,48
72,0
72,48
71,0
71,48
72,0
72,48
71,0
71,48
70,0
70,48
69,0
69,96
81,0
81,96
81,0
81,96
82,0
82,96
79,96
79,96
80,0
80,96
81,0
81,96
77,96
77,96
78,0
78,96
79,0
79,192
69,0
69,192
70,0
70,48
69,0
69,48
70,0
70,96
76,0
76,96
74,0
74,48
82,0
82,48
81,0
81,192
79,0
79,96
77,0
77,48
76,0
76,24
74,0
74,24
75,0
75,192
74,0
74,96
73,0
73,48
74,0
74,24
76,0
76,24
74,0
74,192
76,0
76,96
77,0
77,48
69,0
69,48
79,0
79,192
77,0
77,48
76,0
76,48
74,0
74,576
74,0
74,192
57,1536
57,96
49,0
49,96
50,0
50,384
52,0
52,192
54,0
54,96
55,0
55,48
57,0
57,48
55,0
55,384
57,0
57,192
58,0
58,96
57,0
57,48
55,0
55,48
57,0
57,384
55,0
55,192
53,0
53,96
62,0
62,96
52,0
52,384
53,0
53,96
55,0
55,96
53,0
53,48
52,0
52,48
50,0
50,192
52,0
52,96
53,0
53,96
45,0
45,96
52,0
52,96
43,0
43,96
50,0
50,96
41,0
41,96
48,0
48,96
45,0
45,96
47,0
47,96
48,0
48,96
40,0
40,96
49,0
49,96
50,0
50,48
44,0
44,48
45,0
45,192
47,0
47,96
48,0
48,96
40,0
40,96
47,0
47,96
38,0
38,96
45,0
45,96
36,0
36,96
43,0
43,96
40,0
40,96
42,0
42,96
43,0
43,96
35,0
35,96
44,0
44,96
45,0
45,96
57,0
57,192
55,0
55,96
53,0
53,96
50,0
50,96
45,0
45,96
41,0
41,96
52,0
52,96
43,0
43,96
53,0
53,96
45,0
45,96
55,0
55,96
46,0
46,96
45,0
45,96
43,0
43,96
50,0
50,96
45,0
45,48
47,0
47,48
48,0
48,96
50,0
50,96
52,0
52,96
40,0
40,48
42,0
42,48
43,0
43,96
45,0
45,96
46,0
46,96
43,0
43,48
45,0
45,48
47,0
47,96
49,0
49,96
50,0
50,96
38,0
38,48
40,0
40,48
41,0
41,48
43,0
43,48
45,0
45,48
46,0
46,48
45,0
45,192
57,192
57,96
49,0
49,192
50,0
50,48
52,0
52,48
50,0
50,48
53,0
53,48
57,0
57,192
55,0
55,48
53,0
53,48
52,0
52,48
55,0
55,48
58,0
58,192
57,0
57,48
55,0
55,48
54,0
54,48
56,0
56,48
57,0
57,192
45,0
45,96
44,0
44,96
43,0
43,96
42,0
42,96
41,0
41,96
40,0
40,96
39,0
39,96
38,0
38,96
37,0
37,192
38,0
38,48
40,0
40,48
38,0
38,96
43,0
43,96
42,0
42,48
44,0
44,48
45,0
45,192
46,0
46,48
48,0
48,48
46,0
46,96
42,0
42,192
44,0
44,48
45,0
45,48
43,0
43,48
46,0
46,48
50,0
50,192
48,0
48,48
46,0
46,48
45,0
45,48
48,0
48,48
51,0
51,192
50,0
50,48
48,0
48,48
47,0
47,48
49,0
49,48
50,0
50,192
62,0
62,96
61,0
61,96
60,0
60,96
59,0
59,96
58,0
58,96
57,0
57,96
56,0
56,96
55,0
55,96
54,0
54,192
55,0
55,48
57,0
57,48
55,0
55,96
60,0
60,96
59,0
59,48
61,0
61,48
62,0
62,96
46,96
46,96
57,0
57,96
49,0
49,96
55,0
55,96
49,0
49,96
49,0
49,48
50,0
50,48
52,0
52,48
50,0
50,48
49,0
49,48
50,0
50,48
49,0
49,48
48,0
48,48
47,0
47,48
48,0
48,48
47,0
47,48
46,0
46,48
45,0
45,96
57,0
57,96
57,0
57,96
58,0
58,96
55,96
55,96
56,0
56,96
57,0
57,96
53,96
53,96
54,0
54,96
55,0
55,192
45,0
45,192
46,0
46,48
45,0
45,48
43,0
43,96
52,0
52,96
50,0
50,48
58,0
58,48
57,0
57,192
55,0
55,96
53,0
53,48
52,0
52,24
50,0
50,24
51,0
51,192
50,0
50,96
49,0
49,48
50,0
50,24
52,0
52,24
50,0
50,192
52,0
52,96
53,0
53,48
45,0
45,48
55,0
55,192
53,0
53,48
52,0
52,48
53,0
53,24
55,0
55,24
57,0
57,96
55,0
55,48
53,0
53,48
62,0
62,48
55,0
55,48
64,0
64,48
57,0
57,48
65,0
65,48
59,0
59,48
62,0
62,48
60,0
60,48
58,0
58,48
67,0
67,48
58,0
58,48
57,0
57,24
63,0
63,24
62,0
62,96
60,0
60,48
58,0
58,48
67,0
67,48
60,0
60,48
69,0
69,48
62,0
62,48
70,0
70,48
64,0
64,48
67,0
67,48
65,0
65,48
63,0
63,48
72,0
72,48
63,0
63,48
62,0
62,48
50,0
50,96
52,0
52,48
53,0
53,48
57,0
57,48
62,0
62,48
65,0
65,48
55,0
55,48
64,0
64,48
53,0
53,48
62,0
62,48
52,0
52,48
61,0
61,48
62,0
62,48
64,0
64,48
57,0
57,48
62,0
62,24
60,0
60,24
58,0
58,48
57,0
57,48
55,0
55,48
67,0
67,24
65,0
65,24
64,0
64,48
62,0
62,48
61,0
61,48
64,0
64,24
62,0
62,24
60,0
60,48
59,0
59,48
57,0
57,48
69,0
69,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,96
50,96
50,48
58,0
58,96
57,0
57,24
55,0
55,24
57,0
57,24
53,0
53,24
50,0
50,96
52,0
52,24
53,0
53,24
55,0
55,24
52,0
52,24
49,0
49,96
50,0
50,24
52,0
52,24
53,0
53,24
52,0
52,24
50,0
50,96
62,0
62,48
63,0
63,48
64,0
64,48
65,0
65,48
66,0
66,48
67,0
67,48
68,0
68,48
69,0
69,48
70,0
70,96
69,0
69,24
67,0
67,24
69,0
69,48
64,0
64,48
65,0
65,24
64,0
64,24
62,0
62,96
60,0
60,24
59,0
59,24
60,0
60,48
65,0
65,96
64,0
64,24
62,0
62,24
64,0
64,24
60,0
60,24
57,0
57,96
59,0
59,24
60,0
60,24
62,0
62,24
59,0
59,24
56,0
56,96
57,0
57,24
59,0
59,24
60,0
60,24
59,0
59,24
57,0
57,96
45,0
45,48
46,0
46,48
47,0
47,48
48,0
48,48
49,0
49,48
50,0
50,48
51,0
51,48
52,0
52,48
53,0
53,96
52,0
52,24
50,0
50,24
52,0
52,48
47,0
47,48
48,0
48,24
47,0
47,24
45,0
45,48
60,48
60,48
50,0
50,48
58,0
58,48
52,0
52,48
58,0
58,72
57,0
57,24
55,0
55,24
57,0
57,24
58,0
58,24
57,0
57,24
58,0
58,24
59,0
59,24
60,0
60,24
59,0
59,24
60,0
60,24
61,0
61,24
62,0
62,48
50,0
50,48
52,0
52,24
50,0
50,24
49,0
49,48
52,48
52,48
53,0
53,24
52,0
52,24
50,0
50,48
53,48
53,48
55,0
55,24
53,0
53,24
52,0
52,96
62,0
62,96
61,0
61,24
62,0
62,24
64,0
64,48
55,0
55,48
55,0
55,48
53,0
53,24
52,0
52,24
53,0
53,144
52,0
52,24
50,0
50,24
48,0
48,48
47,0
47,48
48,0
48,48
60,0
60,24
59,0
59,24
60,0
60,144
58,0
58,24
57,0
57,24
55,0
55,48
54,0
54,48
55,0
55,48
67,0
67,24
66,0
66,24
67,0
67,144
65,0
65,96
64,0
64,48
65,0
65,48
70,0
70,24
69,0
69,24
70,0
70,96
70,0
70,24
69,0
69,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,24
61,0
61,24
65,0
65,24
64,0
64,24
63,0
63,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,24
60,0
60,24
59,0
59,24
60,0
60,24
58,0
58,24
57,0
57,24
58,0
58,24
57,0
57,24
56,0
56,24
57,0
57,48
49,0
49,24
50,0
50,24
52,0
52,48
52,0
52,24
53,0
53,24
55,0
55,24
57,0
57,24
58,0
58,96
57,0
57,24
55,0
55,24
53,0
53,24
52,0
52,24
50,0
50,24
52,0
52,24
53,0
53,24
55,0
55,24
57,0
57,24
59,0
59,24
61,0
61,24
59,0
59,24
57,0
57,24
59,0
59,24
61,0
61,24
62,0
62,24
64,0
64,24
65,0
65,24
67,0
67,24
65,0
65,24
64,0
64,24
65,0
65,24
67,0
67,24
69,0
69,24
70,0
70,24
69,0
69,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,24
64,0
64,48
64,0
64,48
62,0
62,96
60,0
60,24
59,0
59,24
60,0
60,48
65,0
65,96
64,0
64,24
63,0
63,24
64,0
64,48
59,0
59,96
61,0
61,48
62,0
62,48
57,0
57,96
59,0
59,48
60,0
60,48
55,0
55,96
57,0
57,48
58,0
58,24
57,0
57,24
55,0
55,72
57,0
57,24
55,0
55,24
54,0
54,24
55,0
55,48
45,0
45,48
55,48
55,96
53,0
53,24
52,0
52,24
50,0
50,24
49,0
49,24
52,0
52,48
52,0
52,24
50,0
50,24
62,0
62,96
60,0
60,24
59,0
59,24
60,0
60,48
58,0
58,24
57,0
57,24
55,0
55,24
54,0
54,24
57,0
57,72
55,0
55,24
57,0
57,24
58,0
58,24
60,0
60,24
58,0
58,24
57,0
57,48
63,0
63,48
62,0
62,96
60,0
60,48
58,0
58,24
60,0
60,24
62,0
62,24
64,0
64,24
66,0
66,24
64,0
64,24
62,0
62,48
70,0
70,48
69,0
69,96
67,0
67,48
66,0
66,24
67,0
67,24
69,0
69,24
70,0
70,24
72,0
72,24
63,0
63,24
62,0
62,24
60,0
60,24
67,0
67,8
66,0
66,16
67,0
67,16
66,0
66,16
67,0
67,16
66,0
66,8
67,0
67,16
66,0
66,16
67,0
67,16
66,0
66,16
64,0
64,24
66,0
66,24
67,0
67,96
67,0
67,24
65,0
65,24
64,0
64,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
60,0
60,24
58,0
58,24
57,0
57,24
56,0
56,24
57,0
57,48
69,0
69,48
62,0
62,48
66,0
66,48
55,0
55,48
67,0
67,48
60,0
60,48
64,0
64,48
53,0
53,48
65,0
65,48
59,0
59,48
62,0
62,48
52,0
52,48
64,0
64,48
57,0
57,24
61,0
61,24
62,0
62,24
63,0
63,24
62,0
62,24
59,0
59,24
60,0
60,96
60,0
60,96
58,0
58,96
57,0
57,48
57,0
57,48
55,0
55,96
53,0
53,24
52,0
52,24
53,0
53,48
58,0
58,24
57,0
57,24
55,0
55,24
53,0
53,24
52,0
52,24
50,0
50,24
49,0
49,24
50,0
50,24
52,0
52,48
52,48
52,72
53,0
53,24
52,0
52,24
50,0
50,24
52,0
52,24
53,0
53,24
55,0
55,24
57,0
57,24
58,0
58,24
57,0
57,24
55,0
55,24
54,0
54,24
55,0
55,96
55,0
55,24
57,0
57,24
55,0
55,24
54,0
54,24
55,0
55,96
55,0
55,24
57,0
57,24
55,0
55,24
54,0
54,24
55,0
55,48
67,0
67,72
62,0
62,24
61,0
61,24
59,0
59,24
57,0
57,24
61,0
61,24
64,0
64,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,48
58,0
58,48
57,0
57,24
55,0
55,24
63,0
63,96
62,0
62,96
61,0
61,24
59,0
59,24
61,0
61,48
57,0
57,48
55,0
55,24
53,0
53,24
62,0
62,96
60,0
60,48
60,0
60,48
59,0
59,24
57,0
57,24
59,0
59,48
55,0
55,48
53,0
53,24
52,0
52,24
55,0
55,24
58,0
58,24
61,0
61,24
55,0
55,24
53,0
53,24
52,0
52,24
50,0
50,24
47,0
47,24
49,0
49,72
50,0
50,24
52,0
52,24
53,0
53,24
52,0
52,24
49,0
49,24
58,0
58,96
57,0
57,24
55,0
55,24
53,0
53,48
52,0
52,48
53,0
53,48
50,0
50,64
49,0
49,16
50,0
50,16
49,0
49,16
50,0
50,16
49,0
49,16
50,0
50,16
49,0
49,16
47,0
47,16
49,0
49,16
50,0
50,144
50,0
50,32
48,0
48,24
47,0
47,24
48,0
48,48
46,0
46,24
45,0
45,24
46,0
46,48
55,0
55,24
54,0
54,24
55,0
55,144
53,0
53,24
52,0
52,24
53,0
53,48
52,0
52,24
50,0
50,24
49,0
49,48
57,0
57,24
56,0
56,24
57,0
57,48
62,0
62,24
60,0
60,24
58,0
58,48
57,0
57,24
55,0
55,24
57,0
57,96
45,0
45,96
50,0
50,576
50,0
50,192
69,0
69,72
62,0
62,24
61,0
61,24
62,0
62,24
64,0
64,24
62,0
62,24
64,0
64,24
65,0
65,24
64,0
64,24
65,0
65,24
67,0
67,24
65,0
65,24
67,0
67,24
69,0
69,24
67,0
67,24
69,0
69,24
70,0
70,48
69,24
69,48
67,24
67,48
67,24
67,24
65,0
65,96
64,0
64,24
65,0
65,48
67,0
67,24
69,0
69,48
79,0
79,24
77,0
77,48
69,0
69,24
67,0
67,48
76,0
76,24
74,0
74,48
65,0
65,24
64,0
64,48
74,0
74,24
73,0
73,48
64,0
64,24
64,0
64,24
62,0
62,24
61,0
61,24
62,0
62,24
64,0
64,24
65,0
65,24
67,0
67,24
69,0
69,24
70,0
70,24
70,0
70,24
69,0
69,24
67,0
67,24
69,0
69,24
71,0
71,24
73,0
73,24
74,0
74,24
76,0
76,24
77,0
77,24
77,0
77,24
74,0
74,24
76,0
76,24
76,0
76,24
73,0
73,24
74,0
74,24
74,0
74,24
71,0
71,24
72,0
72,24
72,0
72,24
69,0
69,24
70,0
70,24
70,0
70,24
67,0
67,24
69,0
69,24
69,0
69,24
65,0
65,24
67,0
67,24
67,0
67,24
65,0
65,72
67,0
67,24
69,0
69,24
70,0
70,24
69,0
69,24
67,0
67,24
74,0
74,24
73,0
73,72
74,0
74,24
76,0
76,24
77,0
77,24
76,0
76,24
74,0
74,24
81,0
81,16
80,0
80,16
81,0
81,16
80,0
80,16
81,0
81,16
80,0
80,16
81,0
81,16
80,0
80,16
81,0
81,16
80,0
80,16
81,0
81,16
80,0
80,16
78,0
78,16
80,0
80,8
81,0
81,48
73,72
73,24
74,0
74,48
76,0
76,24
69,0
69,24
71,0
71,24
73,0
73,24
74,0
74,24
76,0
76,24
77,0
77,24
67,0
67,72
67,0
67,24
79,0
79,24
77,0
77,24
76,0
76,24
74,0
74,24
73,0
73,24
74,0
74,72
74,0
74,24
71,0
71,24
73,0
73,24
74,0
74,24
76,0
76,24
77,0
77,24
76,0
76,24
77,0
77,24
74,0
74,24
73,0
73,24
74,0
74,24
76,0
76,24
69,0
69,96
70,0
70,24
67,0
67,24
65,0
65,24
67,0
67,24
64,0
64,24
65,0
65,24
69,0
69,24
74,0
74,24
72,0
72,24
70,0
70,24
69,0
69,24
70,0
70,24
74,0
74,24
79,0
79,24
73,0
73,24
76,0
76,24
69,0
69,24
70,0
70,24
69,0
69,24
67,0
67,24
65,0
65,24
67,0
67,24
64,0
64,24
65,0
65,48
74,0
74,24
67,0
67,48
65,0
65,24
64,0
64,24
69,0
69,24
67,0
67,24
65,0
65,24
64,0
64,24
62,0
62,24
62,0
62,16
61,0
61,16
62,0
62,16
61,0
61,16
62,0
62,8
62,0
62,48
74,384
74,72
69,0
69,24
68,0
68,24
69,0
69,24
71,0
71,24
69,0
69,24
71,0
71,24
72,0
72,24
71,0
71,24
73,0
73,24
74,0
74,24
73,0
73,24
74,0
74,24
76,0
76,24
74,0
74,24
76,0
76,24
77,0
77,48
76,24
76,48
74,24
74,48
74,24
74,24
73,0
73,96
69,0
69,24
71,0
71,48
73,0
73,24
74,0
74,24
72,0
72,24
71,0
71,24
72,0
72,48
81,0
81,24
80,0
80,48
74,0
74,24
76,0
76,48
79,0
79,24
77,0
77,24
76,0
76,24
74,0
74,24
73,0
73,48
82,0
82,24
81,0
81,24
77,0
77,24
74,0
74,24
74,0
74,24
79,0
79,24
72,0
72,24
72,0
72,24
77,0
77,24
70,0
70,24
70,0
70,24
69,0
69,24
67,0
67,24
69,0
69,24
73,0
73,24
76,0
76,24
79,0
79,24
77,0
77,24
76,0
76,24
77,0
77,24
76,0
76,24
74,0
74,24
76,0
76,24
74,0
74,24
72,0
72,24
74,0
74,24
72,0
72,24
71,0
71,24
72,0
72,24
74,0
74,24
76,0
76,24
74,0
74,24
76,0
76,24
77,0
77,24
76,0
76,24
77,0
77,24
79,0
79,24
77,0
77,24
74,0
74,24
81,0
81,24
70,0
70,24
76,0
76,24
79,0
79,24
69,0
69,24
74,0
74,24
77,0
77,24
67,0
67,24
73,0
73,24
76,0
76,24
65,0
65,24
69,0
69,24
67,0
67,24
70,0
70,24
69,0
69,24
73,0
73,24
74,0
74,24
76,0
76,24
77,0
77,24
69,0
69,16
68,0
68,16
69,0
69,16
68,0
68,16
69,0
69,16
68,0
68,16
66,0
66,16
68,0
68,16
69,0
69,16
69,0
69,48
71,72
71,24
72,0
72,48
69,0
69,24
74,0
74,48
77,0
77,24
77,0
77,24
76,0
76,24
74,0
74,24
72,0
72,24
74,0
74,24
71,0
71,24
76,0
76,72
69,0
69,72
69,72
69,72
76,0
76,24
77,0
77,24
76,0
76,24
74,0
74,24
76,0
76,24
74,0
74,24
72,0
72,24
74,0
74,24
72,0
72,24
71,0
71,24
72,0
72,24
71,0
71,24
69,0
69,24
71,0
71,24
69,0
69,24
68,0
68,48
69,24
69,48
70,24
70,48
71,0
71,24
72,0
72,96
72,0
72,24
74,0
74,24
72,0
72,48
71,0
71,24
69,0
69,24
64,0
64,24
69,0
69,24
72,0
72,24
69,0
69,24
72,0
